appliance_type,file_id,active_power,apparent_power,power_factor,rms_v,rms_i,thd_i,crest_factor_i,h2_i_norm,h3_i_norm,h4_i_norm,h5_i_norm,h6_i_norm
Microwave,561,455.2571078548581,655.7099395400235,0.6942964875204091,120.00050060413612,5.464226701046135,0.280785639438511,3.7022622059452504,0.0020018428240537057,0.27861375103179964,0.0006131286399230826,0.03477983522418481,0.0009658215368854588
Microwave,562,676.2064647239226,923.5579195452901,0.7321754818115253,119.99997751404041,7.696317438369776,0.20159211247317077,2.4882029819259026,0.0019184319076331249,0.18862118560235155,0.0005423607001560287,0.07111037865384802,0.0008761649113249726
Incandescent Light Bulb,563,32.77395875682243,35.766995640457665,0.9163184709802779,119.99971836189519,0.29805899654357143,0.022364816867095915,7.0455850162302145,0.00287716192279846,0.012386278285959106,0.005068613195585697,0.017488027977858093,0.0026391515134038205
Incandescent Light Bulb,564,32.3549158940495,35.58523175300891,0.9092231327484251,120.000935998957,0.296541284922296,0.023750572552825252,6.845589815704514,0.004187694861106773,0.014507718698769954,0.008087580764572425,0.016176376746412775,0.0029991464167777484
Incandescent Light Bulb,565,29.4929294414,34.04939152404054,0.8661808073890703,119.99953418531257,0.2837460308092432,0.020736758338784075,7.92962634079146,0.0015290693170782843,0.010624442281301721,0.0042853434401264635,0.017014501352108833,0.002634178235283353
Incandescent Light Bulb,566,32.29616917188541,35.618718355395885,0.9067190135714936,119.99995943612124,0.29682275329731717,0.018474670021299266,6.535887085639855,0.00373575704842394,0.012267937389921192,0.005165015104094342,0.012188334080719662,0.0012737327738827884
Incandescent Light Bulb,567,32.4718992783908,35.77479140689363,0.9076754329344217,119.99971280791024,0.29812397521450895,0.028448302581929458,13.953926372431999,0.009347106184036896,0.01685948920477702,0.006073637629479272,0.019954053448371326,0.001625369636936308
Fan,568,11.879813763661973,14.638800593232423,0.8115291746752845,120.00073270674888,0.1219892600906522,0.2203052185389251,1.885411878300461,0.008766828691538678,0.21827816010726978,0.0043279526771266294,0.028116983176860618,0.0016973311458158252
Fan,569,11.373910632372548,14.362879135967088,0.79189628518772,120.00063662770373,0.11969002448318035,0.22570676831863185,2.1722779414798845,0.022889491252236327,0.22227712678802214,0.006472659241822594,0.03105444834636316,0.0024942498187236367
Fan,570,12.190572484074076,14.664466669359664,0.8313000915025018,120.00041554842996,0.12220346573251119,0.209958988304773,1.882107014079638,0.018026926897785282,0.20728012397933473,0.011316503595283092,0.024819643428117648,0.006977028463204798
Fan,571,11.991839781735537,14.57520952964507,0.8227559101188138,120.00079856436213,0.12145927113833074,0.21331257988833316,2.058303146865367,0.02448040267455498,0.20980549019035083,0.01221596338561269,0.02667461401733528,0.0048844769507401554
Fan,572,12.318174213630137,14.937921501042517,0.8246243771444677,119.99977093157791,0.12448291680123205,0.20739537628110677,2.650966160496762,0.010463657010384894,0.205814813910226,0.0032869692919117806,0.023017220438306295,0.0017377445204612091
Hairdryer,573,570.1189236935802,632.1036407557677,0.9019389969213336,120.0001263432567,5.267524793662755,0.027131435178118852,1.617457977653988,0.002052434772467639,0.020990353425426655,0.0005166054008478963,0.017055770722563465,0.0003757037717029442
Hairdryer,574,615.6882401163617,654.886682217613,0.9401446950050726,119.99943683017685,5.4574146305737115,0.02724193544610297,1.5098724501960317,0.00043996665547025145,0.02094756837262526,0.0002661607390426661,0.01740791380679328,0.00015016931162407598
Hairdryer,575,615.7021279276905,656.1033340698632,0.9384224952926841,120.00047263932723,5.467506249261566,0.028343019372235895,1.5400073847445888,0.0016281762779799139,0.021824872160101743,0.0005422187569770081,0.018001527449259397,4.186467629817067e-05
Hairdryer,576,624.2261226432443,659.3710387207191,0.9466993331316744,120.00042588404797,5.494739154991376,0.028585328328766597,1.5050759948245402,0.0018741833544774398,0.021892581121179422,7.617243687088571e-05,0.018278038191440256,0.0004804600939481842
Hairdryer,577,594.1366679158572,644.5105736104082,0.9218416147738782,119.99979071077266,5.3709308140697365,0.027845579238236037,1.5528034690285832,0.002504136816756241,0.02156095538087029,0.0006040021058870426,0.017425191493131775,0.0004781922874122161
Laptop,578,42.3294598081,81.46015709901602,0.5196339083491813,120.00040908212635,0.6788323283403642,1.096701271232598,4.934944698627143,0.0005284772121704046,0.8573472268694076,0.0022766736216226317,0.683884954182694,0.0023060386216146385
Laptop,579,35.172428638125,61.100216050086686,0.5756514610241725,120.00016867780808,0.5091677513732203,0.4472022133312409,10.743021303386682,0.006415545829900698,0.40944061575119545,0.0042993450666898355,0.17967080351800233,0.002638285151376842
Laptop,580,40.99087210762667,53.27334948257288,0.7694442438059178,119.99941262121618,0.44394675206230155,0.25236234085015047,3.5815106037240847,0.004389567301225181,0.24145389631749217,0.0014588185464986228,0.07322238594080703,0.001962849194707826
Laptop,581,34.784178738465116,52.71205352800477,0.6598904123510391,119.99872831289734,0.43927176786872113,0.2870445657347763,9.561279160683949,0.011483830695660849,0.28322131794735733,0.0016825408067260078,0.044838291423483743,0.005923351183081952
Laptop,582,36.44043056788,46.15374267986563,0.7895444324123465,120.00052598336885,0.38461283649925154,0.27633170468754814,3.7180246322922264,0.005034001885029979,0.2634284548395099,0.0022824007435789085,0.08325990978533308,0.0013773491932104426
Laptop,583,36.059051229125,48.46670319707031,0.7439963696830255,120.00079699762296,0.40388651083734356,0.2599042496140051,3.4415608412329273,0.005067800377305475,0.24754229368245204,0.002146370382149684,0.07901019628225604,0.0003621916723563281
Laptop,584,43.40814496814583,63.25945576737916,0.6861921975391068,119.99955138454177,0.5271641021778701,0.40272862046534447,10.110703627163156,0.007046959753408313,0.38151720702218694,0.003547817759453584,0.1285400065091128,0.00708396512738389
Microwave,585,678.9581040490999,999.5845591818623,0.6792402881901377,120.00012858528365,8.32986240070119,0.4751134140652757,2.9832425560724967,0.028099829146296863,0.4462153840640213,0.03167909465070598,0.15757362059821525,0.0014056688764641195
Microwave,586,724.3570565255985,1027.1140754414298,0.705235254627668,119.99947743727311,8.55932123519729,0.46295703671049243,3.186000297297106,0.027170067626484728,0.4349566947328971,0.0312582063558646,0.15304632720125444,0.0018507397403684598
Microwave,587,713.7367562375,1018.30064563609,0.7009096569821561,120.00051344997833,8.485802405008576,0.43951971055907074,2.4181567070061023,0.024225631775888937,0.4100593227345118,0.029447079847234672,0.15353222040275943,0.0016653408573053248
Microwave,588,625.7609947833865,967.481363336146,0.6467938489539352,120.00132808403461,8.06225546652815,0.4569299978171317,3.2112601873615665,0.03099505123464874,0.423003264694111,0.03257688905857934,0.16682260063648,0.0012385388148199433
Microwave,589,359.48247178733334,776.7958360185381,0.46277600254638124,120.00053240254476,6.473269913609693,0.4784777767797068,4.878523593401349,0.04165090913717197,0.43580983323355715,0.04504331990376489,0.1876559679612786,0.005684269310982729
Incandescent Light Bulb,590,45.94651063023301,52.06580623764417,0.8824699731051732,120.00020798799034,0.4338809666301156,0.01747929515578205,8.965592637568342,0.0068938652397924054,0.010402328514711836,0.001883150349989523,0.011977767383286434,0.0016669660889636782
Incandescent Light Bulb,591,46.09076867844001,52.301674055741174,0.8812484401420533,120.000776936475,0.4358444619356772,0.02506178254411984,17.804516697392923,0.009825076169771562,0.0177087964160622,0.004751077176956647,0.01370943017966554,0.002727295702500332
Incandescent Light Bulb,592,46.22511141351088,52.366887083033724,0.8827164261304219,120.00074939346362,0.43638800047265475,0.023732783295701096,14.64293242041245,0.007728322103209857,0.015868272795025437,0.003457355258676178,0.015254016784903332,0.0026603807008761466
Incandescent Light Bulb,593,46.214156434955555,52.29499188270106,0.8837205011641465,120.00187176531378,0.4357848016318758,0.025723180460223746,15.672873341208362,0.008162507921236435,0.017704090640320497,0.0017890874936308714,0.016373986081964956,0.0032112922246436792
Incandescent Light Bulb,594,48.38404221168932,53.18556118499844,0.9097213817748822,119.99950426648272,0.44321484084542007,0.019571693390310292,13.763077040390655,0.00572483618126174,0.012339491529005858,0.003880618104763295,0.013418561095763459,0.0017021759344648729
Compact Fluorescent Lamp,595,10.019821134213592,20.30421478284681,0.49348478832475856,120.0003155077068,0.16920134498765388,0.8364466005440842,4.668993618565172,0.00873205979034133,0.7512739879872679,0.010044529202328937,0.3674501468990162,0.005792982329856219
Compact Fluorescent Lamp,596,9.997824634120482,20.462886774825282,0.4885832944362683,120.00211982049403,0.17052104417350983,0.8389814914688065,4.3982841158118555,0.005343525403004207,0.7506681426844475,0.00825470814807655,0.37451375774453355,0.005480362728098517
Compact Fluorescent Lamp,597,10.354371334564705,21.755911402313124,0.47593369650621997,119.99920100616927,0.18130046883557693,0.8327864399862515,66.74003700990758,0.011913787353826758,0.7435836772711861,0.005072081467221377,0.3747139037742193,0.006196410218649908
Compact Fluorescent Lamp,598,8.800096700887849,19.289513973804947,0.45621142724686226,119.99893143215965,0.1607473811940576,0.8376882679866131,16.361075250271163,0.0041279397885768945,0.7502568432603696,0.007498476314661879,0.37248281434881897,0.00442599641219322
Compact Fluorescent Lamp,599,10.905436606055046,22.056082811208643,0.4944412250988208,120.00030650940533,0.18380022062260268,0.83635475936489,81.17509298661432,0.00887058925544227,0.7488941818604048,0.005364320652460627,0.37217309295091416,0.005149124341757506
Hairdryer,600,358.75742895780803,438.04487585227645,0.818996976644907,120.00031717910662,3.6503643169415296,0.44535981211449627,2.7476709525814313,0.4360871833733316,0.018329634311964375,0.08429524119871902,0.013895351986871717,0.023207471955689486
Hairdryer,601,350.7393904623509,433.64335568410263,0.8088199343191482,119.99980659053554,3.6137004550664362,0.4516448648087211,2.6952981081606926,0.4409442440080542,0.01903129790493462,0.09050184175381157,0.016466479568323415,0.026969222719634006
Hairdryer,602,341.60028193823337,429.16228472290294,0.7959699491272731,119.99940543798084,3.57637009247272,0.45275946097318465,2.633955590845176,0.4410272014030864,0.01724927273950892,0.0950922158262793,0.015333397520532734,0.030182066247589717
Hairdryer,603,363.06669192272,441.68689305362165,0.8220001490482151,120.00033815234842,3.6807137367635643,0.45560564958103206,2.76576792656286,0.44450247856750824,0.020214726513383567,0.09179473054467605,0.015524331981888493,0.03030085593232622
Hairdryer,604,349.78615553902176,433.3232122464054,0.8072176741367804,120.000425168767,3.611013974633718,0.45507661708741975,2.6308399986083213,0.44388343159216137,0.018558733456087103,0.09293543824827777,0.01622172814373771,0.028594752033094632
Microwave,605,792.7192827386518,1123.0261820169817,0.7058778285248071,120.00011152279797,9.35854281938418,0.32516390899297287,2.4768813315666716,0.09630300867029196,0.29055131609407236,0.02522356758507809,0.10598387751373878,0.012977684465122057
Microwave,606,572.4554315171681,966.6956344483273,0.5921775283942978,120.00003046919353,8.05579490828961,0.30291483258139706,4.580553554315167,0.08449683690880815,0.26900425273077283,0.024288470910664533,0.10740894886845506,0.011303992514857853
Microwave,607,786.3177476055847,1123.7202883882244,0.6997450840132261,120.00070944860477,9.364280374271486,0.28893290248973386,4.466974324575823,0.08136053827404953,0.2588928694446038,0.021570933784201246,0.0961879478255637,0.010942605376350152
Microwave,608,779.5179792586022,1126.9915150282889,0.6916804331388735,120.00018074780644,9.391581812670644,0.3225264383589638,5.931908075893978,0.08615632847709274,0.28903140373331887,0.02252436901122999,0.11143741892034836,0.011644424624244927
Microwave,609,757.6481666327209,1112.1340262671065,0.6812561694347017,120.0002904334667,9.267761121659294,0.3306830436083444,5.915128722068859,0.08141007358568295,0.2971810707990664,0.023155172512535613,0.11721574602465121,0.011462690668920725
Hairdryer,610,695.093398620919,806.6193839604392,0.861736541971089,119.99930234545863,6.721867279180609,0.411829749100729,2.474014929081906,0.4064948544847465,0.015816481976039062,0.06291674873333931,0.011518139083358326,0.004932506520834688
Hairdryer,611,678.9145454495349,795.991209018661,0.852917139985171,119.99935386963219,6.633295791604255,0.38854393968309153,2.511572003330006,0.38566915453468315,0.013246800723393676,0.04491284063202393,0.005748768283586295,8.357714588783452e-05
Hairdryer,612,679.0348646418585,796.2711340087127,0.8527684046806455,120.00013251300662,6.635585455894444,0.4050100406645043,2.50317023424741,0.4005107435328748,0.01461491165614355,0.05745777816597751,0.009886392323180582,0.003397747217172
Hairdryer,613,699.7108049089999,807.578280965608,0.8664309348096475,120.00008551998067,6.729814211933555,0.37566710776691026,2.474065327163951,0.37385242202673885,0.012023171742302998,0.034731878213045235,0.0026308653742664807,0.0015365308744745587
Hairdryer,614,636.30629311,770.7663060076428,0.8255502195028365,119.99989694105415,6.423058066343636,0.41541095572718917,2.5891093974597563,0.40957076071181453,0.01605303237603611,0.06600390160637416,0.012942396832599271,0.006027735612964183
Microwave,615,733.1818274601642,1025.3263489450585,0.7150716727552383,119.99946188161441,8.544424557141724,0.4821842672757958,3.0698380943718515,0.10323392089459757,0.45466091720058566,0.006106805877818451,0.12272565770891031,0.0053847392910201484
Microwave,616,735.8477639691034,1041.662589100857,0.7064166186521808,119.99933592654178,8.680569613639499,0.4755120113736316,7.603187686703915,0.10839049709199865,0.43931706341801613,0.012426504208875483,0.1455804992668568,0.003948558835379395
Microwave,617,693.1066674523698,991.32365438947,0.6991729334646372,120.00005938368292,8.26102636516083,0.47117424954498155,2.565056575701591,0.10242652021047803,0.4354806054821336,0.009017485080954648,0.1474960147167078,0.00585100386830151
Microwave,618,802.7012402037209,1053.8336679268743,0.7616963327645558,120.00007706666052,8.781941592766357,0.45340456066052587,3.829449290314214,0.11562403021174486,0.4164627559514256,0.006215271157716815,0.13656606744843997,0.008753958921855706
Microwave,619,800.8897908936949,1065.6804724516678,0.7515290104276711,120.00192474750685,8.880528163976873,0.41612095466113314,2.0539318904464543,0.09772531403534548,0.373176057636055,0.004582324686536316,0.15576525566001653,0.007888557639681045
Washing Machine,620,226.15916999936485,306.20617148255894,0.7385846238969307,120.00060976056531,2.5517051296116384,0.07573893831820004,4.5812503428949025,0.0011211143350455647,0.07522052284536164,0.000639195873502759,0.008745822246073402,0.0003237977172241944
Washing Machine,621,230.41400062700697,307.67164550197987,0.7488957919767887,120.00187095130374,2.5638904048990345,0.15678326999875805,4.512673388024799,0.000975287627406519,0.14382638238679213,0.0021759874895924246,0.06234212152337617,0.0016550702357546146
Washing Machine,622,233.8593510124074,314.9422591690577,0.742546750091337,119.99874484181974,2.624546278248236,0.15848533903481254,4.385519926012657,0.0026838871840829566,0.14388147082440214,0.0015882871844753862,0.06635667119356305,0.0016707255604369562
Washing Machine,623,261.7703808514,330.49291087819427,0.7920605018601367,119.99933659681997,2.754122816433574,0.16396147576032166,4.146510798958568,0.0041503671996615974,0.14675848767702654,0.0056312197687116775,0.0727633550636557,0.0013674078248322257
Washing Machine,624,26.1391589593743,59.339202841776604,0.4405040463565435,119.99994426781731,0.4944935866748626,0.02783724594495754,3.134519924561023,0.002526396469381117,0.027073893741174658,0.0018164569539763102,0.005641588516786584,0.0006378271809435052
Washing Machine,625,25.134020736541938,56.91444128896323,0.4416106029914747,120.00009124948775,0.4742866500879114,0.024616579418033132,5.439748303102743,0.0016259347515515143,0.0241890970199177,0.0006497196224688158,0.00417629290466036,0.0005969470459770284
Incandescent Light Bulb,626,34.635203428935064,37.96858919205565,0.912206752106079,120.00096097093491,0.31640237615473693,0.03234519613086888,10.745810576141901,0.004946339466745508,0.018841984565637463,0.0033021132079693047,0.025296292481175445,0.003989823469898362
Incandescent Light Bulb,627,35.44010947039474,38.34361882130675,0.9242765956848447,119.99862061193224,0.3195338298538241,0.026264387677640444,5.5393195794314325,0.0015206568812448906,0.012525903490675365,0.0011952056842312291,0.02292892939375517,0.0018555550926264268
Incandescent Light Bulb,628,34.136214408720924,37.55597284035857,0.9089423552899503,119.99835021784165,0.31297074311588874,0.026174551390894057,5.559625103218361,0.005128857742153187,0.01251262915799701,0.00148795091911212,0.02214996976005008,0.003066090673958093
Incandescent Light Bulb,629,34.324976486941175,37.93949179638112,0.9047294747953182,119.99975951423016,0.3161630652424938,0.03409309782008671,9.488774400953606,0.009465916329996965,0.01831917886573151,0.004468102535314463,0.026498184453390663,0.003876301471355867
Incandescent Light Bulb,630,35.08833900885333,38.22141829235846,0.9180281783491139,120.00034869126583,0.3185108935865983,0.0294874099077931,7.472271900028167,0.005164909471994143,0.010617240114571403,0.004751916756904259,0.02653791743760434,0.0018065134309503302
Fridge,631,211.61612822369338,399.55543202575365,0.5296289607446846,119.99952133663939,3.3296418816943865,0.06080170662449417,8.093963542495356,0.001874950020448725,0.054051069937347034,0.0009410465382117904,0.027761769729184045,0.00046097984400489075
Fridge,632,167.26487984182663,393.26239169336424,0.4253264064270018,119.9999153412634,3.277188909466974,0.04278061166150999,8.00991359520666,0.0004917574662932956,0.04099020991396811,0.0006794925178934507,0.012196896788817567,0.0007180519320759434
Fridge,633,173.63740550275702,210.07030787710588,0.8265680536077349,119.99896395070667,1.750601013217071,0.07849832430795187,1.5309028041032473,0.0013987406536875623,0.06711987629794122,0.000613942420343228,0.0406746397117015,0.00038653397904564056
Fridge,634,1615.8450015695998,1884.5716587776835,0.8574070367892631,119.99915864350943,15.704873934794184,0.0354025025527462,1.6580839876917648,0.0013455990229934106,0.03384533019968767,0.0004947686210899485,0.01027589612599604,0.0004258365413564828
Fridge,635,1435.0651719369998,1779.67081270244,0.80636551529316,119.99993752514972,14.830597827015156,0.03562153410349483,1.738972379995457,0.001017603920147329,0.03398759035362315,7.966838621555992e-05,0.010613728271094004,0.00021047859289148634
Hairdryer,636,590.2568492688,647.3925925214144,0.9117448300882058,119.99927623886036,5.3949708099303,0.031006057222022806,1.5922236287523077,0.0006337518509699145,0.018667795454750502,0.0007339240305409149,0.02473377925212195,0.00043459789580422957
Hairdryer,637,615.9179903095256,659.5672678131648,0.9338213406975744,120.00051064782583,5.496370509195953,0.030962808047625294,1.5610301353674831,0.0002611507257337776,0.01865857361269279,8.24125385143352e-05,0.024707368626152717,0.00015510311783696292
Hairdryer,638,629.8897769208155,667.3498481063018,0.943867416330753,119.99961430362015,5.561266608889168,0.03160231942442044,1.5482084578066648,0.0002961790232506752,0.018858896255631634,0.0003790468780822423,0.02534933773031271,0.0004778107443031718
Hairdryer,639,639.366416131535,671.8227118048865,0.951689195522795,119.9993507558415,5.598552888605378,0.03293030991178913,1.4950291917461906,0.001876195511144117,0.020042713860496653,0.0005770367894914776,0.02605180534231632,0.0003811683962867017
Hairdryer,640,617.4299048584222,661.4518152158447,0.9334465348121279,120.00056843992908,5.5120723494485775,0.03191794319700997,1.5493265433742598,0.0012627653140940768,0.019305905671185404,0.0005686411549645885,0.02537708634081298,0.0003502341961758114
Laptop,641,71.8392657172093,76.61861499709335,0.937621565202329,120.0003554209711,0.6384865672131466,0.24077610876752586,1.8011342118276614,0.0014747052038633411,0.2253414695495422,0.0008877822601054166,0.08480188922009176,0.00018255521851393643
Laptop,642,73.89873230081356,78.65235447271601,0.9395616036700917,120.0001665903633,0.6554353773624865,0.23561045065758918,1.724044870063608,0.0011827613453293528,0.2191517471705693,0.0001573613558213979,0.08650642159124766,0.00010727366939620485
Laptop,643,71.7141710886842,76.46170605534613,0.9379096385421289,120.001094349724,0.6371750730248402,0.24228888788464092,1.7577586560049516,0.0007888890425090898,0.22646168231759178,0.000690564607086233,0.08612709667791213,0.0001887503585916274
Laptop,644,68.79179867569444,73.545597289543,0.9353625670462198,120.00109398610007,0.612874390112326,0.25087353357620884,1.7295550558177606,0.0008828815978001789,0.23684389124186386,0.00042622163947458555,0.08271312515167979,0.00028073700544151815
Laptop,645,69.13214666683021,73.90564007044172,0.9354109727070661,120.00089476400495,0.6158757417249708,0.2503225700719508,1.8023116106035693,0.0009113529944893049,0.23589770432059073,0.000491138784255212,0.08374094199841908,0.00021221529940604165
Microwave,646,809.8219424069842,1119.5391904537719,0.7233529199444524,119.99944691258585,9.32953625419045,0.3772340415326967,2.4449232393254996,0.050296125073249355,0.34899097495773235,0.01994268715549251,0.13251621635943944,0.004781518854526963
Microwave,647,711.2944075324897,1050.310911065529,0.6772227157108073,119.99977617500846,8.75260725098144,0.35625489233706026,2.913417598755006,0.046744728112030294,0.32763443618655885,0.022822183983659972,0.12977968480188978,0.004953409278117509
Microwave,648,777.280335567397,1096.2791946097348,0.7090167718124958,120.00002251755454,9.135658240808768,0.34929750496647416,2.9871958079710357,0.052295603318778264,0.32056620804046637,0.02365006446644292,0.12619692511450847,0.005121879953854169
Microwave,649,773.4133354257049,1094.6758050967908,0.7065227273908004,119.99915111911056,9.122362907469412,0.3429170810099112,2.688996288441318,0.049125537259077964,0.3135062466654068,0.02509158468336664,0.1273905460460767,0.0058907126303981774
Microwave,650,743.357455056438,1075.4440160848646,0.6912098109603305,119.99987512225738,8.962042793704484,0.35362537391449084,3.0584544875476993,0.054685705898093545,0.32274895006815524,0.027460623147797555,0.1307665203367153,0.006286907972615717
Incandescent Light Bulb,651,19.448973802230768,21.494989259080945,0.9048143066186553,119.99974449769368,0.1791252918833845,0.020264442448580527,15.96647782079785,0.010442121959253339,0.010867741713200929,0.0034988421367327994,0.01280487430209887,0.002700963643727026
Incandescent Light Bulb,652,19.49998134005941,21.646908100336844,0.9008206275775695,119.99963648418873,0.18039144729566794,0.021347593363934346,9.146775108997222,0.012698043273710172,0.009789552169092323,0.011759138511220292,0.007620073938781536,0.0015169846475610034
Incandescent Light Bulb,653,18.941066586896547,21.29441128113762,0.8894853366373344,119.99997354773798,0.1774534664598601,0.015711778271172025,8.509273051262491,0.003222242873076982,0.0121659038229454,0.004341019729690229,0.008131927196327595,0.0018695505503431235
Incandescent Light Bulb,654,19.518949879749997,21.73868795456303,0.8978899702018538,120.00000609253374,0.18115572375721392,0.022508810777238316,6.51373291180931,0.010216493842438097,0.011353865500930553,0.012704237281898715,0.010518442796048074,0.0011507695647706257
Incandescent Light Bulb,655,19.872399227840003,21.823587720949657,0.9105926798994374,120.0006690326612,0.18186221707655498,0.018513201852519888,6.433441859490187,0.006157102551130734,0.01131930673342944,0.003954250654593271,0.012456078894629503,0.0024314658979632435
Hairdryer,656,379.7838964035437,449.8783573457218,0.8441924137988438,119.99956271652546,3.748999972678799,0.44155055119345427,2.814083776176087,0.43354738809117827,0.018541977909834945,0.07352959151185268,0.011670505012849174,0.033420728277476726
Hairdryer,657,377.2250874906633,447.90226866187885,0.84220401164217,119.99943925255276,3.732536347267561,0.441099567643033,2.617523070378731,0.4331749004351908,0.016064697379080794,0.07405163019703115,0.01102248616422801,0.032636184977311564
Hairdryer,658,374.24238149014286,446.4406109384883,0.8382803273730555,119.99942616667556,3.7203562150238607,0.4459495141167507,2.585773900131308,0.4372340299564932,0.01736902300509015,0.07748821771163887,0.011614648768819267,0.03544524338567479
Hairdryer,659,364.80926520219424,440.5045125727888,0.8281623792489827,119.99969148609117,3.6708803757536868,0.44593443530123894,2.6179006168314385,0.4371987733197757,0.017238290930227496,0.07736360368035483,0.012233889499765805,0.03581618760029655
Hairdryer,660,374.278626185292,446.6630276157355,0.8379440496411182,119.99993714706137,3.722193846387974,0.4473746013134918,2.5952436650697512,0.4385320914060445,0.017701754855413494,0.07737122089098934,0.012610371370149283,0.03708044355492375
Heater,661,820.4496062090199,915.3973579026919,0.8962770092419634,120.0003190128751,7.628291036496969,0.058092312195936184,1.8732898275158352,0.0007733135895033884,0.05590766220381243,0.0002757346414745756,0.015755092358984733,0.00039123450021677047
Heater,662,841.6606371088344,919.0882050316575,0.9157561075216322,119.99991486721123,7.6590738089164185,0.05731243590614578,1.846176228715634,0.0007137229200729227,0.05527053410695962,0.0005717587757609415,0.015133178565671231,0.000184301445175736
Heater,663,879.850007315852,949.6419503966184,0.9265070976996985,119.99962320380655,7.913707768763182,0.05388413998119193,1.8145729435046218,0.0009008736772725971,0.05233069948848374,0.00041673446487758265,0.012804899258579175,0.0002185098160590575
Heater,664,907.8665561803315,981.6660661208797,0.924822184969506,119.99940041117834,8.180591425933777,0.03816848815979821,1.8287186367203745,0.0011048630379655547,0.037960484432064207,0.0004343826907759158,0.003795313737492751,0.00014592144104855662
Heater,665,970.9959064481293,1033.0797416236792,0.9399041209752371,120.00265290192628,8.608807527513386,0.047229397819773956,1.7877040404044588,0.0009052947069642638,0.0463541146876946,0.0002145309513525232,0.009000795629817359,0.00017934863601266765
Laptop,666,13.064734471911112,31.082915958891004,0.42031881723033954,120.00065484361332,0.2590228861617358,1.1347789812678897,6.678946504054376,0.04996822821923191,0.9144223038443523,0.047989553488594114,0.6669212963859215,0.04439988638379852
Laptop,667,12.746680370555556,30.458421196861185,0.4184944547246964,120.00069826014553,0.25381869971149157,1.2170058962514168,6.421906667447175,0.02351445175608756,0.9529518095179145,0.026206506213963414,0.7555626044197048,0.029523560768095057
Laptop,668,13.72644473491304,32.243016903046026,0.425718374188995,119.99957907574951,0.26869275001950366,1.2470309036884997,6.2524947170255,0.021326249613810404,0.9625739193065302,0.024509892769980984,0.7916287515594705,0.028388387823702323
Laptop,669,12.68670749825243,30.287824454264904,0.41887153424999407,120.00116697257421,0.25239608262465535,1.3290938005595239,6.695825000236798,0.02272616255598947,1.0000440117534315,0.030453579629720045,0.873974296564087,0.033575812877520116
Laptop,670,15.58133619126087,36.22387462179568,0.43013996580823183,119.99969751525751,0.30186638276475614,1.261621156803738,6.559193447993214,0.01549643247831361,0.9637420939202999,0.022765770522080463,0.8133091745730736,0.025668785112759034
Microwave,671,459.32862810895574,806.5246586210533,0.5695159139886533,119.9999062277461,6.721044073904205,0.36379506758585,4.924830076403956,0.05371279591084253,0.3200700060831103,0.022578697148994586,0.16257235253524788,0.008798328670843932
Microwave,672,758.5930922076348,988.6581825841536,0.7672956190225676,119.9991979291615,8.23887325620112,0.3383516606262449,3.045319331877767,0.07210043578755017,0.30224049393973546,0.02106022118296026,0.13196024630714578,0.008775973400705173
Microwave,673,698.5258451903172,950.1827060071267,0.7351489779535916,120.00026697084962,7.918171600717725,0.3465824177229876,2.570037759494303,0.0687272649100735,0.309983304305677,0.021735956883964774,0.13697433242108767,0.008477430068237132
Microwave,674,561.8939748090933,856.1358046000153,0.6563140704897967,120.00208733614585,7.134340940269115,0.3359876866746676,3.5658514518708126,0.06994477467301723,0.298484375458225,0.022384927641558004,0.13538996626523675,0.00842637225792409
Microwave,675,605.3759815061163,894.1507921011262,0.6770401445192142,119.99940435941588,7.451293586616588,0.383347566601852,2.6505464816838455,0.06745067507646373,0.3431737189168333,0.02579313083849785,0.15465285137689988,0.007400801214977732
Compact Fluorescent Lamp,676,10.271895930968336,22.10208650131593,0.4647477933975491,120.00001028183594,0.1841840383963822,0.7641652384682022,56.628142649112796,0.013665542035372203,0.698678966648511,0.002514305782334295,0.3090868006523123,0.008276118411628685
Compact Fluorescent Lamp,677,10.866745813256667,22.449604229281636,0.4840506630884331,119.99999643458021,0.1870800408025043,0.7440718516974918,44.579849160949934,0.01317558833637007,0.6858146755124118,0.0042784810508305245,0.28816480159673497,0.008384326624256993
Compact Fluorescent Lamp,678,10.824079790995,21.9316658366829,0.4935366000739737,120.00052071726535,0.18276308890655865,0.7598408832556965,5.4168486969825596,0.008048929212628847,0.6978177770039,0.0019401424869261597,0.3005416628541457,0.0038311145451206848
Compact Fluorescent Lamp,679,10.829489297846665,22.156159181463785,0.48878008183416544,119.99997527062837,0.18463469789469872,0.7941113076928824,29.138618371008107,0.014269343923623105,0.7235212034821616,0.006976159789976311,0.32690918486035436,0.0028179762129655153
Compact Fluorescent Lamp,680,11.291390832448334,23.00711875737207,0.49077813486881244,119.99987231167643,0.191726193654736,0.8004918579106389,45.8466307208351,0.0072582305162485605,0.7273374342760547,0.0035462079258055594,0.3341461864153054,0.006967057139141951
Fan,681,38.71227222915333,42.64512349570459,0.9077772334989862,119.99968743104834,0.35537695479588993,0.029070366422776717,1.82904375544927,0.003782674192758928,0.024614017692686688,0.002171261695623033,0.01469249913642094,0.002084179624081465
